iter	Passed	Remaining
2828	1318553	1477953
2829	1318940	1477399
2830	1319293	1476807
2831	1319647	1476216
2832	1320029	1475655
2833	1320411	1475096
2834	1320791	1474534
2835	1321174	1473975
2836	1321585	1473448
2837	1321952	1472873
2838	1322312	1472289
2839	1322689	1471725
2840	1323089	1471185
2841	1323516	1470677
2842	1323921	1470144
2843	1324278	1469558
2844	1324653	1468991
2845	1324998	1468392
2846	1325306	1467752
2847	1325664	1467168
2848	1326051	1466615
2849	1326421	1466044
2850	1326752	1465430
2851	1327108	1464845
2852	1327472	1464267
2853	1327800	1463651
2854	1328202	1463116
2855	1328545	1462516
2856	1328921	1461953
2857	1329255	1461343
2858	1329621	1460770
2859	1329998	1460208
2860	1330398	1459671
2861	1330801	1459139
2862	1331206	1458607
2863	1331570	1458032
2864	1331963	1457488
2865	1332300	1456883
2866	1332567	1456202
2867	1332960	1455659
2868	1333301	1455059
2869	1333649	1454468
2870	1334030	1453912
2871	1334422	1453368
2872	1334797	1452806
2873	1335185	1452257
2874	1335507	1451638
2875	1335841	1451032
2876	1336244	1450501
2877	1336576	1449892
2878	1336926	1449304
2879	1337243	1448680
2880	1337606	1448106
2881	1337932	1447492
2882	1338250	1446870
2883	1338623	1446307
2884	1339003	1445752
2885	1339382	1445196
2886	1339728	1444605
2887	1340102	1444043
2888	1340458	1443463
2889	1340818	1442888
2890	1341203	1442338
2891	1341566	1441766
2892	1341978	1441247
2893	1342359	1440693
2894	1342741	1440142
2895	1343087	1439552
2896	1343439	1438968
2897	1343761	1438353
2898	1344096	1437751
2899	1344392	1437108
2900	1344717	1436497
2901	1345013	1435855
2902	1345333	1435238
2903	1345692	1434664
2904	1346013	1434048
2905	1346341	1433441
2906	1346663	1432827
2907	1346974	1432202
2908	1347304	1431598
2909	1347618	1430976
2910	1348008	1430436
2911	1348423	1429921
2912	1348791	1429358
2913	1349175	1428811
2914	1349567	1428272
2915	1349952	1427727
2916	1350343	1427188
2917	1350727	1426642
2918	1351140	1426126
2919	1351521	1425577
2920	1351888	1425013
2921	1352289	1424485
2922	1352679	1423946
2923	1353042	1423378
2924	1353395	1422800
2925	1353791	1422267
2926	1354172	1421718
2927	1354520	1421136
2928	1354870	1420555
2929	1355242	1419997
2930	1355607	1419433
2931	1355981	1418878
2932	1356377	1418345
2933	1356741	1417780
2934	1357089	1417199
2935	1357434	1416614
2936	1357805	1416056
2937	1358176	1415498
2938	1358531	1414925
2939	1358786	1414246
2940	1359183	1413717
2941	1359533	1413138
2942	1359928	1412607
2943	1360275	1412025
2944	1360640	1411462
2945	1361020	1410914
2946	1361361	1410327
2947	1361734	1409774
2948	1362073	1409185
2949	1362405	1408588
2950	1362779	1408035
2951	1363186	1407517
2952	1363621	1407028
2953	1363986	1406466
2954	1364340	1405894
2955	1364708	1405335
2956	1365089	1404791
2957	1365467	1404243
2958	1365813	1403662
2959	1366159	1403082
2960	1366508	1402505
2961	1366860	1401932
2962	1367251	1401397
2963	1367649	1400871
2964	1368006	1400303
2965	1368436	1399809
2966	1368832	1399281
2967	1369225	1398750
2968	1369571	1398171
2969	1369984	1397661
2970	1370325	1397077
2971	1370672	1396499
2972	1371036	1395939
2973	1371373	1395352
2974	1371720	1394775
2975	1372100	1394230
2976	1372455	1393662
2977	1372798	1393082
2978	1373142	1392502
2979	1373485	1391921
2980	1373843	1391356
2981	1374162	1390752
2982	1374506	1390172
2983	1374868	1389611
2984	1375198	1389019
2985	1375528	1388427
2986	1375891	1387867
2987	1376268	1387322
2988	1376661	1386794
2989	1377047	1386258
2990	1377432	1385722
2991	1377798	1385166
2992	1378112	1384558
2993	1378486	1384011
2994	1378831	1383435
2995	1379172	1382855
2996	1379501	1382263
2997	1379860	1381702
2998	1380229	1381149
2999	1380564	1380564
3000	1380876	1379956
3001	1381224	1379384
3002	1381570	1378810
3003	1381928	1378248
3004	1382242	1377642
3005	1382620	1377100
3006	1382961	1376523
3007	1383322	1375964
3008	1383665	1375388
3009	1383975	1374779
3010	1384304	1374190
3011	1384644	1373611
3012	1384986	1373035
3013	1385322	1372453
3014	1385650	1371862
3015	1386059	1371353
3016	1386463	1370838
3017	1386805	1370262
3018	1387186	1369725
3019	1387521	1369144
3020	1387881	1368585
3021	1388225	1368012
3022	1388561	1367432
3023	1388888	1366842
3024	1389274	1366311
3025	1389660	1365779
3026	1390033	1365236
3027	1390415	1364700
3028	1390765	1364135
3029	1391190	1363641
3030	1391563	1363098
3031	1391883	1362503
3032	1392209	1361913
3033	1392572	1361361
3034	1392947	1360820
3035	1393309	1360266
3036	1393694	1359735
3037	1394015	1359142
3038	1394376	1358588
3039	1394752	1358048
3040	1395096	1357477
3041	1395430	1356897
3042	1395774	1356327
3043	1396140	1355779
3044	1396483	1355208
3045	1396822	1354633
3046	1397143	1354042
3047	1397503	1353487
3048	1397843	1352914
3049	1398208	1352366
3050	1398586	1351829
3051	1398936	1351266
3052	1399265	1350683
3053	1399616	1350121
3054	1399996	1349587
3055	1400371	1349048
3056	1400744	1348508
3057	1401073	1347925
3058	1401423	1347363
3059	1401768	1346797
3060	1402143	1346259
3061	1402510	1345713
3062	1402897	1345187
3063	1403238	1344617
3064	1403578	1344046
3065	1403935	1343491
3066	1404306	1342951
3067	1404686	1342418
3068	1405060	1341880
3069	1405412	1341322
3070	1405741	1340740
3071	1406070	1340161
3072	1406420	1339600
3073	1406800	1339069
3074	1407156	1338514
3075	1407521	1337969
3076	1407861	1337400
3077	1408215	1336844
3078	1408616	1336332
3079	1408971	1335778
3080	1409346	1335243
3081	1409698	1334685
3082	1409971	1334053
3083	1410313	1333487
3084	1410719	1332981
3085	1411090	1332442
3086	1411418	1331863
3087	1411788	1331323
3088	1412127	1330754
3089	1412489	1330208
3090	1412809	1329622
3091	1413162	1329067
3092	1413539	1328534
3093	1413872	1327961
3094	1414224	1327406
3095	1414544	1326820
3096	1414870	1326241
3097	1415221	1325684
3098	1415541	1325099
3099	1415903	1324554
3100	1416200	1323948
3101	1416553	1323395
3102	1416924	1322858
3103	1417278	1322306
3104	1417650	1321771
3105	1418023	1321236
3106	1418403	1320708
3107	1418724	1320125
3108	1419077	1319573
3109	1419461	1319049
3110	1419822	1318504
3111	1420150	1317929
3112	1420516	1317388
3113	1420916	1316880
3114	1421331	1316386
3115	1421707	1315855
3116	1422121	1315359
3117	1422542	1314870
3118	1422951	1314371
3119	1423344	1313856
3120	1423731	1313336
3121	1424170	1312864
3122	1424541	1312330
3123	1424914	1311797
3124	1425273	1311251
3125	1425662	1310734
3126	1426067	1310231
3127	1426461	1309717
3128	1426842	1309192
3129	1427235	1308678
3130	1427588	1308129
3131	1427987	1307620
3132	1428343	1307073
3133	1428743	1306566
3134	1429107	1306026
3135	1429498	1305511
3136	1429835	1304946
3137	1430221	1304427
3138	1430601	1303903
3139	1430958	1303357
3140	1431327	1302822
3141	1431702	1302293
3142	1432037	1301727
3143	1432420	1301206
3144	1432828	1300707
3145	1433228	1300201
3146	1433603	1299672
3147	1433980	1299146
3148	1434332	1298596
3149	1434740	1298098
3150	1435099	1297556
3151	1435469	1297022
3152	1435867	1296515
3153	1436227	1295974
3154	1436611	1295454
3155	1437029	1294965
3156	1437434	1294464
3157	1437798	1293927
3158	1438188	1293413
3159	1438522	1292849
3160	1438895	1292320
3161	1439262	1291785
3162	1439632	1291254
3163	1439976	1290699
3164	1440334	1290157
3165	1440726	1289646
3166	1441081	1289101
3167	1441462	1288580
3168	1441840	1288055
3169	1442239	1287551
3170	1442576	1286990
3171	1442961	1286473
3172	1443361	1285970
3173	1443718	1285427
3174	1444053	1284866
3175	1444436	1284348
3176	1444797	1283809
3177	1445157	1283270
3178	1445540	1282752
3179	1445914	1282225
3180	1446257	1281672
3181	1446672	1281182
3182	1447074	1280681
3183	1447454	1280160
3184	1447828	1279634
3185	1448206	1279113
3186	1448568	1278576
3187	1448910	1278022
3188	1449269	1277483
3189	1449615	1276934
3190	1449993	1276412
3191	1450367	1275886
3192	1450716	1275340
3193	1451089	1274814
3194	1451455	1274282
3195	1451804	1273735
3196	1452142	1273179
3197	1452553	1272687
3198	1452921	1272157
3199	1453257	1271600
3200	1453632	1271077
3201	1454004	1270550
3202	1454386	1270034
3203	1454785	1269531
3204	1455153	1269002
3205	1455513	1268467
3206	1455873	1267931
3207	1456231	1267393
3208	1456610	1266874
3209	1456979	1266346
3210	1457365	1265833
3211	1457727	1265300
3212	1458085	1264763
3213	1458448	1264231
3214	1458797	1263686
3215	1459182	1263172
3216	1459533	1262630
3217	1459906	1262107
3218	1460287	1261590
3219	1460657	1261064
3220	1461015	1260528
3221	1461389	1260006
3222	1461739	1259463
3223	1462126	1258952
3224	1462463	1258398
3225	1462828	1257869
3226	1463163	1257314
3227	1463531	1256787
3228	1463892	1256254
3229	1464262	1255729
3230	1464635	1255207
3231	1465000	1254678
3232	1465370	1254154
3233	1465726	1253617
3234	1466134	1253126
3235	1466533	1252626
3236	1466912	1252109
3237	1467286	1251589
3238	1467646	1251056
3239	1467999	1250517
3240	1468362	1249988
3241	1468727	1249460
3242	1469075	1248917
3243	1469435	1248385
3244	1469812	1247868
3245	1470164	1247329
3246	1470550	1246819
3247	1470916	1246293
3248	1471293	1245776
3249	1471606	1245205
3250	1471971	1244678
3251	1472331	1244146
3252	1472693	1243617
3253	1473075	1243105
3254	1473454	1242590
3255	1473810	1242056
3256	1474194	1241546
3257	1474552	1241013
3258	1474925	1240493
3259	1475310	1239984
3260	1475720	1239496
3261	1476091	1238975
3262	1476470	1238461
3263	1476842	1237941
3264	1477197	1237407
3265	1477569	1236887
3266	1477978	1236398
3267	1478337	1235868
3268	1478716	1235354
3269	1479083	1234831
3270	1479481	1234333
3271	1479853	1233814
3272	1480228	1233297
3273	1480628	1232802
3274	1481005	1232287
3275	1481373	1231764
3276	1481735	1231237
3277	1482045	1230667
3278	1482405	1230139
3279	1482771	1229615
3280	1483136	1229091
3281	1483526	1228588
3282	1483875	1228050
3283	1484231	1227519
3284	1484594	1226993
3285	1484951	1226463
3286	1485333	1225953
3287	1485748	1225471
3288	1486126	1224958
3289	1486518	1224457
3290	1486894	1223942
3291	1487298	1223451
3292	1487676	1222939
3293	1488051	1222425
3294	1488406	1221893
3295	1488777	1221375
3296	1489155	1220863
3297	1489523	1220343
3298	1489885	1219818
3299	1490226	1219276
3300	1490584	1218748
3301	1490945	1218222
3302	1491315	1217704
3303	1491704	1217201
3304	1492044	1216659
3305	1492373	1216108
3306	1492726	1215576
3307	1493095	1215058
3308	1493460	1214536
3309	1493819	1214010
3310	1494208	1213508
3311	1494575	1212989
3312	1494940	1212467
3313	1495300	1211942
3314	1495704	1211452
3315	1496105	1210960
3316	1496473	1210442
3317	1496844	1209927
3318	1497215	1209411
3319	1497549	1208865
3320	1497947	1208371
3321	1498336	1207870
3322	1498730	1207373
3323	1499118	1206871
3324	1499533	1206391
3325	1499930	1205896
3326	1500294	1205376
3327	1500681	1204874
3328	1501129	1204421
3329	1501556	1203950
3330	1501952	1203455
3331	1502331	1202947
3332	1502775	1202490
3333	1503150	1201979
3334	1503543	1201482
3335	1503944	1200991
3336	1504315	1200476
3337	1504691	1199966
3338	1505093	1199477
3339	1505486	1198979
3340	1505903	1198503
3341	1506367	1198062
3342	1506821	1197614
3343	1507224	1197125
3344	1507601	1196616
3345	1508006	1196129
3346	1508380	1195618
3347	1508749	1195102
3348	1509113	1194583
3349	1509538	1194112
3350	1509935	1193619
3351	1510341	1193133
3352	1510694	1192605
3353	1511078	1192102
3354	1511467	1191603
3355	1511831	1191085
3356	1512159	1190538
3357	1512529	1190024
3358	1512913	1189522
3359	1513288	1189012
3360	1513658	1188498
3361	1514019	1187978
3362	1514410	1187481
3363	1514765	1186956
3364	1515142	1186448
3365	1515519	1185940
3366	1515875	1185417
3367	1516235	1184896
3368	1516624	1184398
3369	1517086	1183957
3370	1517477	1183461
3371	1517865	1182963
3372	1518252	1182463
3373	1518634	1181959
3374	1519053	1181485
3375	1519465	1181006
3376	1519850	1180505
3377	1520252	1180018
3378	1520660	1179535
3379	1521079	1179061
3380	1521442	1178544
3381	1521821	1178039
3382	1522187	1177524
3383	1522540	1176999
3384	1522914	1176491
3385	1523288	1175982
3386	1523698	1175501
3387	1524055	1174980
3388	1524431	1174473
3389	1524817	1173974
3390	1525215	1173484
3391	1525616	1172997
3392	1525985	1172486
3393	1526369	1171985
3394	1526728	1171466
3395	1527142	1170989
3396	1527511	1170477
3397	1527896	1169978
3398	1528262	1169465
3399	1528697	1169003
3400	1529094	1168514
3401	1529485	1168019
3402	1529903	1167545
3403	1530264	1167029
3404	1530651	1166532
3405	1531048	1166041
3406	1531487	1165584
3407	1531907	1165112
3408	1532333	1164645
3409	1532719	1164148
3410	1533124	1163664
3411	1533548	1163195
3412	1533976	1162729
3413	1534365	1162234
3414	1534774	1161754
3415	1535167	1161262
3416	1535535	1160751
3417	1535916	1160250
3418	1536323	1159769
3419	1536725	1159284
3420	1537157	1158822
3421	1537557	1158335
3422	1537993	1157875
3423	1538393	1157389
3424	1538796	1156905
3425	1539222	1156438
3426	1539600	1155935
3427	1540025	1155468
3428	1540436	1154990
3429	1540825	1154496
3430	1541196	1153988
3431	1541614	1153515
3432	1541980	1153004
3433	1542363	1152505
3434	1542752	1152011
3435	1543131	1151510
3436	1543527	1151021
3437	1543932	1150539
3438	1544313	1150039
3439	1544731	1149567
3440	1545127	1149079
3441	1545535	1148599
3442	1545982	1148149
3443	1546384	1147664
3444	1546785	1147180
3445	1547223	1146723
3446	1547619	1146235
3447	1548037	1145763
3448	1548408	1145256
3449	1548840	1144795
3450	1549274	1144335
3451	1549645	1143828
3452	1550013	1143320
3453	1550460	1142870
3454	1550955	1142455
3455	1551396	1142000
3456	1551903	1141593
3457	1552306	1141111
3458	1552688	1140613
3459	1553066	1140112
3460	1553497	1139650
3461	1553887	1139158
3462	1554292	1138677
3463	1554677	1138181
3464	1555073	1137694
3465	1555441	1137186
3466	1555857	1136713
3467	1556278	1136244
3468	1556676	1135759
3469	1557064	1135266
3470	1557523	1134824
3471	1557902	1134325
3472	1558337	1133866
3473	1558738	1133383
3474	1559144	1132903
3475	1559547	1132421
3476	1559929	1131924
3477	1560319	1131433
3478	1560714	1130946
3479	1561158	1130494
3480	1561548	1130003
3481	1562010	1129564
3482	1562387	1129063
3483	1562784	1128578
3484	1563234	1128130
3485	1563628	1127642
3486	1564021	1127153
3487	1564402	1126656
3488	1564766	1126147
3489	1565173	1125669
3490	1565605	1125208
3491	1566005	1124725
3492	1566371	1124217
3493	1566759	1123726
3494	1567213	1123282
3495	1567610	1122796
3496	1568011	1122314
3497	1568435	1121848
3498	1568834	1121364
3499	1569250	1120893
3500	1569658	1120416
3501	1570048	1119925
3502	1570435	1119433
3503	1570844	1118957
3504	1571215	1118454
3505	1571607	1117965
3506	1571987	1117469
3507	1572375	1116978
3508	1572798	1116511
3509	1573231	1116052
3510	1573652	1115585
3511	1574081	1115123
3512	1574520	1114668
3513	1574972	1114223
3514	1575396	1113758
3515	1575842	1113308
3516	1576370	1112916
3517	1576805	1112458
3518	1577271	1112023
3519	1577746	1111594
3520	1578260	1111192
3521	1578749	1110772
3522	1579203	1110328
3523	1579615	1109855
3524	1580045	1109393
3525	1580487	1108940
3526	1580957	1108508
3527	1581396	1108053
3528	1581825	1107591
3529	1582232	1107114
3530	1582675	1106662
3531	1583106	1106202
3532	1583512	1105724
3533	1583939	1105261
3534	1584475	1104874
3535	1584951	1104445
3536	1585397	1103995
3537	1585834	1103540
3538	1586356	1103142
3539	1586792	1102686
3540	1587223	1102226
3541	1587667	1101774
3542	1588128	1101335
3543	1588608	1100909
3544	1589032	1100444
3545	1589454	1099978
3546	1589860	1099500
3547	1590300	1099046
3548	1590748	1098598
3549	1591207	1098157
3550	1591664	1097715
3551	1592126	1097276
3552	1592558	1096816
3553	1592974	1096346
3554	1593364	1095857
3555	1593781	1095388
3556	1594193	1094915
3557	1594577	1094423
3558	1595027	1093976
3559	1595439	1093503
3560	1595836	1093020
3561	1596241	1092542
3562	1596663	1092076
3563	1597089	1091613
3564	1597518	1091152
3565	1597937	1090684
3566	1598369	1090224
3567	1598788	1089757
3568	1599179	1089270
3569	1599564	1088779
3570	1599977	1088307
3571	1600406	1087846
3572	1600753	1087329
3573	1601162	1086854
3574	1601570	1086379
3575	1602015	1085930
3576	1602422	1085454
3577	1602838	1084984
3578	1603290	1084539
3579	1603723	1084081
3580	1604128	1083604
3581	1604517	1083116
3582	1604874	1082607
3583	1605287	1082135
3584	1605705	1081667
3585	1606173	1081233
3586	1606596	1080768
3587	1607021	1080305
3588	1607396	1079808
3589	1607785	1079321
3590	1608078	1078769
3591	1608494	1078300
3592	1608920	1077838
3593	1609349	1077377
3594	1609738	1076890
3595	1610190	1076445
3596	1610597	1075970
3597	1611029	1075512
3598	1611433	1075035
3599	1611855	1074570
3600	1612261	1074094
3601	1612663	1073616
3602	1613114	1073171
3603	1613544	1072711
3604	1613970	1072249
3605	1614377	1071774
3606	1614772	1071292
3607	1615214	1070840
3608	1615678	1070403
3609	1616164	1069981
3610	1616615	1069536
3611	1617015	1069056
3612	1617352	1068536
3613	1617777	1068073
3614	1618159	1067582
3615	1618575	1067113
3616	1618988	1066643
3617	1619422	1066187
3618	1619813	1065702
3619	1620254	1065249
3620	1620661	1064775
3621	1621120	1064335
3622	1621520	1063856
3623	1621968	1063409
3624	1622366	1062929
3625	1622799	1062472
3626	1623217	1062006
3627	1623660	1061555
3628	1624064	1061079
3629	1624501	1060625
3630	1624844	1060109
3631	1625236	1059625
3632	1625634	1059145
3633	1626041	1058671
3634	1626502	1058233
3635	1626906	1057757
3636	1627323	1057290
3637	1627829	1056881
3638	1628262	1056423
3639	1628724	1055985
3640	1629199	1055556
3641	1629659	1055117
3642	1630118	1054677
3643	1630525	1054203
3644	1630940	1053735
3645	1631371	1053277
3646	1631788	1052810
3647	1632219	1052351
3648	1632611	1051868
3649	1633021	1051397
3650	1633485	1050960
3651	1633898	1050491
3652	1634444	1050107
3653	1634964	1049706
3654	1635415	1049261
3655	1635863	1048813
3656	1636285	1048350
3657	1636720	1047894
3658	1637134	1047425
3659	1637640	1047015
3660	1638067	1046555
3661	1638490	1046092
3662	1638967	1045663
3663	1639429	1045226
3664	1639832	1044749
3665	1640241	1044278
3666	1640653	1043808
3667	1641099	1043360
3668	1641492	1042878
3669	1641883	1042394
3670	1642280	1041915
3671	1642690	1041444
3672	1643102	1040974
3673	1643504	1040498
3674	1643892	1040013
3675	1644300	1039541
3676	1644690	1039057
3677	1645082	1038575
3678	1645392	1038041
3679	1645825	1037585
3680	1646236	1037115
3681	1646674	1036662
3682	1647075	1036186
3683	1647483	1035714
3684	1647888	1035240
3685	1648293	1034767
3686	1648726	1034310
3687	1649120	1033830
3688	1649521	1033354
3689	1649939	1032888
3690	1650223	1032339
3691	1650697	1031909
3692	1651124	1031449
3693	1651497	1030956
3694	1651912	1030489
3695	1652384	1030057
3696	1652788	1029583
3697	1653269	1029157
3698	1653701	1028701
3699	1654160	1028261
3700	1654552	1027780
3701	1654952	1027304
3702	1655408	1026862
3703	1655824	1026396
3704	1656254	1025939
3705	1656645	1025457
3706	1656988	1024946
3707	1657415	1024486
3708	1657812	1024008
3709	1658292	1023581
3710	1658717	1023121
3711	1659174	1022680
3712	1659584	1022210
3713	1659931	1021702
3714	1660353	1021240
3715	1660773	1020776
3716	1661208	1020322
3717	1661621	1019855
3718	1662009	1019371
3719	1662404	1018893
3720	1662777	1018400
3721	1663170	1017921
3722	1663574	1017448
3723	1663954	1016960
3724	1664374	1016497
3725	1664815	1016046
3726	1665223	1015576
3727	1665605	1015090
3728	1666023	1014625
3729	1666420	1014148
3730	1666803	1013662
3731	1667274	1013231
3732	1667691	1012766
3733	1668086	1012287
3734	1668476	1011807
3735	1668902	1011347
3736	1669363	1010909
3737	1669794	1010453
3738	1670201	1009982
3739	1670668	1009548
3740	1671084	1009083
3741	1671489	1008611
3742	1671891	1008137
3743	1672292	1007663
3744	1672658	1007168
3745	1673074	1006702
3746	1673494	1006240
3747	1673913	1005777
3748	1674322	1005308
3749	1674733	1004840
3750	1675123	1004359
3751	1675557	1003905
3752	1675999	1003456
3753	1676433	1003002
3754	1676803	1002509
3755	1677165	1002012
3756	1677537	1001521
3757	1677899	1001024
3758	1678302	1000552
3759	1678747	1000104
3760	1679184	999652
3761	1679591	999182
3762	1680021	998726
3763	1680415	998248
3764	1680777	997752
3765	1681151	997262
3766	1681541	996783
3767	1681970	996326
3768	1682403	995872
3769	1682813	995404
3770	1683138	994886
3771	1683584	994439
3772	1683997	993973
3773	1684417	993511
3774	1684785	993019
3775	1685163	992532
3776	1685593	992076
3777	1685963	991585
3778	1686374	991118
3779	1686836	990682
3780	1687280	990234
3781	1687689	989766
3782	1688078	989286
3783	1688419	988778
3784	1688816	988303
3785	1689230	987838
3786	1689633	987366
3787	1690062	986910
3788	1690445	986427
3789	1690851	985958
3790	1691227	985471
3791	1691626	984997
3792	1692030	984527
3793	1692467	984075
3794	1692864	983601
3795	1693273	983133
3796	1693650	982647
3797	1694044	982171
3798	1694433	981691
3799	1694870	981240
3800	1695310	980791
3801	1695717	980323
3802	1696150	979869
3803	1696584	979416
3804	1697012	978960
3805	1697442	978504
3806	1697916	978074
3807	1698315	977601
3808	1698769	977160
3809	1699165	976685
3810	1699588	976226
3811	1699990	975755
3812	1700440	975311
3813	1700851	974845
3814	1701221	974356
3815	1701628	973888
3816	1702073	973441
3817	1702499	972984
3818	1702922	972525
3819	1703362	972076
3820	1703795	971622
3821	1704229	971170
3822	1704639	970703
3823	1705070	970249
3824	1705439	969759
3825	1705856	969297
3826	1706231	968811
3827	1706663	968357
3828	1707082	967896
3829	1707522	967447
3830	1707961	966997
3831	1708389	966541
3832	1708772	966060
3833	1709115	965556
3834	1709519	965087
3835	1709936	964625
3836	1710312	964140
3837	1710706	963665
3838	1711105	963193
3839	1711474	962704
3840	1711848	962218
3841	1712190	961714
3842	1712462	961171
3843	1712851	960694
3844	1713272	960234
3845	1713736	959799
3846	1714136	959328
3847	1714560	958870
3848	1714968	958404
3849	1715414	957958
3850	1715838	957501
3851	1716267	957046
3852	1716724	956607
3853	1717139	956144
3854	1717556	955683
3855	1717958	955213
3856	1718411	954772
3857	1718834	954313
3858	1719240	953846
3859	1719657	953385
3860	1720062	952917
3861	1720475	952453
3862	1720866	951978
3863	1721244	951495
3864	1721649	951027
3865	1722093	950581
3866	1722559	950147
3867	1722957	949675
3868	1723344	949198
3869	1723789	948752
3870	1724228	948303
3871	1724633	947835
3872	1725041	947370
3873	1725448	946903
3874	1725831	946423
3875	1726251	945964
3876	1726660	945499
3877	1727046	945021
3878	1727416	944534
3879	1727801	944056
3880	1728207	943589
3881	1728604	943117
3882	1729020	942656
3883	1729399	942175
3884	1729788	941699
3885	1730223	941248
3886	1730616	940774
3887	1731013	940303
3888	1731434	939845
3889	1731914	939418
3890	1732362	938975
3891	1732821	938537
3892	1733313	938117
3893	1733717	937649
3894	1734154	937200
3895	1734544	936725
3896	1734947	936257
3897	1735431	935832
3898	1735976	935441
3899	1736347	934956
3900	1736778	934503
3901	1737179	934034
3902	1737588	933569
3903	1738019	933117
3904	1738403	932638
3905	1738809	932172
3906	1739238	931718
3907	1739745	931306
3908	1740165	930848
3909	1740562	930377
3910	1740994	929925
3911	1741450	929486
3912	1741882	929033
3913	1742293	928570
3914	1742697	928103
3915	1743080	927624
3916	1743490	927161
3917	1743925	926710
3918	1744325	926241
3919	1744699	925759
3920	1745093	925286
3921	1745544	924844
3922	1745995	924403
3923	1746432	923953
3924	1746879	923509
3925	1747282	923042
3926	1747616	922538
3927	1748014	922068
3928	1748425	921605
3929	1748833	921141
3930	1749258	920685
3931	1749735	920257
3932	1750134	919788
3933	1750553	919329
3934	1750970	918870
3935	1751374	918403
3936	1751795	917946
3937	1752185	917472
3938	1752580	917001
3939	1752957	916521
3940	1753367	916057
3941	1753703	915555
3942	1754117	915094
3943	1754545	914641
3944	1754972	914187
3945	1755395	913731
3946	1755812	913271
3947	1756225	912810
3948	1756660	912360
3949	1757062	911893
3950	1757457	911422
3951	1757850	910950
3952	1758196	910454
3953	1758615	909996
3954	1759055	909549
3955	1759484	909096
3956	1759933	908654
3957	1760364	908202
3958	1760814	907759
3959	1761255	907313
3960	1761664	906850
3961	1762073	906387
3962	1762472	905919
3963	1762895	905462
3964	1763402	905049
3965	1763832	904597
3966	1764226	904127
3967	1764664	903679
3968	1765111	903235
3969	1765531	902777
3970	1765962	902326
3971	1766357	901856
3972	1766754	901386
3973	1767150	900917
3974	1767548	900449
3975	1767943	899979
3976	1768347	899513
3977	1768707	899026
3978	1769148	898579
3979	1769579	898128
3980	1770001	897672
3981	1770354	897181
3982	1770718	896695
3983	1771113	896226
3984	1771499	895752
3985	1771879	895274
3986	1772310	894823
3987	1772730	894366
3988	1773024	893846
3989	1773477	893406
3990	1773860	892930
3991	1774247	892457
3992	1774654	891993
3993	1775097	891548
3994	1775506	891086
3995	1775926	890629
3996	1776331	890165
3997	1776720	889693
3998	1777113	889223
3999	1777531	888765
4000	1777917	888292
4001	1778335	887834
4002	1778744	887372
4003	1779141	886904
4004	1779524	886429
4005	1779939	885971
4006	1780345	885507
4007	1780723	885030
4008	1781125	884564
4009	1781564	884118
4010	1782006	883672
4011	1782439	883222
4012	1782862	882767
4013	1783269	882305
4014	1783694	881851
4015	1784110	881393
4016	1784487	880915
4017	1784853	880433
4018	1785259	879970
4019	1785673	879510
4020	1786064	879040
4021	1786468	878576
4022	1786866	878109
4023	1787253	877637
4024	1787677	877183
4025	1788082	876719
4026	1788475	876250
4027	1788882	875788
4028	1789278	875320
4029	1789695	874863
4030	1790070	874385
4031	1790483	873926
4032	1790886	873462
4033	1791271	872989
4034	1791661	872519
4035	1792057	872051
4036	1792457	871586
4037	1792871	871127
4038	1793237	870645
4039	1793645	870184
4040	1794050	869721
4041	1794461	869261
4042	1794918	868823
4043	1795338	868368
4044	1795749	867908
4045	1796160	867448
4046	1796620	867012
4047	1797077	866575
4048	1797518	866129
4049	1797987	865697
4050	1798424	865250
4051	1798843	864794
4052	1799238	864327
4053	1799677	863880
4054	1800082	863417
4055	1800469	862946
4056	1800893	862493
4057	1801319	862041
4058	1801713	861573
4059	1802119	861111
4060	1802550	860661
4061	1802998	860219
4062	1803438	859773
4063	1803836	859307
4064	1804229	858839
4065	1804602	858362
4066	1804978	857886
4067	1805401	857432
4068	1805818	856976
4069	1806253	856528
4070	1806633	856054
4071	1807048	855596
4072	1807461	855138
4073	1807858	854672
4074	1808278	854217
4075	1808732	853778
4076	1809127	853311
4077	1809528	852847
4078	1809933	852386
4079	1810334	851922
4080	1810738	851459
4081	1811188	851019
4082	1811617	850568
4083	1812016	850103
4084	1812412	849637
4085	1812818	849176
4086	1813227	848716
4087	1813661	848268
4088	1814063	847805
4089	1814470	847344
4090	1814917	846902
4091	1815337	846447
4092	1815809	846017
4093	1816158	845529
4094	1816576	845073
4095	1816971	844607
4096	1817367	844142
4097	1817801	843694
4098	1818257	843256
4099	1818667	842797
4100	1819067	842333
4101	1819479	841875
4102	1819887	841415
4103	1820284	840949
4104	1820735	840510
4105	1821057	840010
4106	1821500	839566
4107	1821945	839124
4108	1822354	838664
4109	1822762	838204
4110	1823167	837743
4111	1823562	837277
4112	1823938	836803
4113	1824327	836334
4114	1824727	835871
4115	1825163	835424
4116	1825616	834985
4117	1826084	834553
4118	1826498	834096
4119	1826894	833631
4120	1827255	833150
4121	1827648	832684
4122	1828003	832200
4123	1828393	831732
4124	1828796	831271
4125	1829185	830803
4126	1829574	830335
4127	1829996	829882
4128	1830455	829445
4129	1830847	828979
4130	1831273	828528
4131	1831685	828070
4132	1832105	827617
