iter	Logloss
2927	0.2097679654
2928	0.2097642781
2929	0.2097607639
2930	0.2097508356
2931	0.2097469066
2932	0.2097366991
2933	0.2097281678
2934	0.2097226873
2935	0.2097053149
2936	0.2097003562
2937	0.2096934702
2938	0.209688407
2939	0.2096836707
2940	0.2096719726
2941	0.2096589484
2942	0.2096531026
2943	0.2096466197
2944	0.2096411299
2945	0.2096327501
2946	0.2096105369
2947	0.2096028836
2948	0.2095948273
2949	0.2095873401
2950	0.2095851348
2951	0.2095766714
2952	0.2095701924
2953	0.2095659658
2954	0.2095600933
2955	0.2095487416
2956	0.2095393824
2957	0.2095318632
2958	0.2095262108
2959	0.2095191409
2960	0.2094983932
2961	0.2094943637
2962	0.2094886162
2963	0.209485607
2964	0.2094788945
2965	0.209469627
2966	0.2094550952
2967	0.2094492321
2968	0.2094423827
2969	0.2094381182
2970	0.2094324979
2971	0.2094249587
2972	0.209418147
2973	0.2094091467
2974	0.2093997647
2975	0.2093866443
2976	0.2093789607
2977	0.2093703067
2978	0.2093657385
2979	0.2093571812
2980	0.2093478848
2981	0.2093443553
2982	0.209338167
2983	0.2093345349
2984	0.2093135035
2985	0.2093053594
2986	0.2093028333
2987	0.2092975622
2988	0.2092916753
2989	0.2092775162
2990	0.2092712182
2991	0.209265598
2992	0.2092611388
2993	0.2092570394
2994	0.2092526849
2995	0.2092501516
2996	0.2092412877
2997	0.2092326622
2998	0.2092222616
2999	0.2092140629
3000	0.209209361
3001	0.2092003989
3002	0.2091951386
3003	0.2091819768
3004	0.2091783084
3005	0.2091685709
3006	0.2091634828
3007	0.2091596876
3008	0.2091538518
3009	0.2091509595
3010	0.2091456282
3011	0.2091423574
3012	0.2091313547
3013	0.2091243305
3014	0.2091115688
3015	0.2091052987
3016	0.2090965335
3017	0.2090943418
3018	0.2090875356
3019	0.2090850296
3020	0.2090774134
3021	0.2090713684
3022	0.2090611284
3023	0.2090547848
3024	0.2090491341
3025	0.2090432495
3026	0.2090371005
3027	0.2090352132
3028	0.2090269235
3029	0.2090214897
3030	0.209017634
3031	0.2090143922
3032	0.2090107672
3033	0.2090076026
3034	0.2090004092
3035	0.2089916377
3036	0.2089816875
3037	0.2089770051
3038	0.2089682809
3039	0.2089612283
3040	0.2089513671
3041	0.2089455758
3042	0.208935908
3043	0.2089279212
3044	0.2089055141
3045	0.2088986823
3046	0.2088954116
3047	0.2088934771
3048	0.2088865986
3049	0.2088805855
3050	0.2088764997
3051	0.2088683542
3052	0.2088627365
3053	0.2088565888
3054	0.2088520097
3055	0.2088459145
3056	0.2088411662
3057	0.2088315103
3058	0.2088267835
3059	0.2088199993
3060	0.2088130902
3061	0.2088052225
3062	0.2087994919
3063	0.2087918699
3064	0.2087819273
3065	0.2087789769
3066	0.2087752258
3067	0.2087677713
3068	0.2087645542
3069	0.2087566125
3070	0.2087497246
3071	0.2087393523
3072	0.2087342454
3073	0.2087301454
3074	0.2087242151
3075	0.2087193814
3076	0.2087116017
3077	0.2087077498
3078	0.2087009516
3079	0.2086912588
3080	0.2086856489
3081	0.2086752677
3082	0.2086721361
3083	0.2086639057
3084	0.2086514066
3085	0.2086458041
3086	0.2086385703
3087	0.2086288101
3088	0.2086269283
3089	0.2086182967
3090	0.2086137959
3091	0.208604115
3092	0.2086007658
3093	0.20859688
3094	0.2085929468
3095	0.2085900836
3096	0.2085830522
3097	0.2085761844
3098	0.2085712276
3099	0.2085676962
3100	0.2085658721
3101	0.2085588704
3102	0.2085516513
3103	0.2085256325
3104	0.2085172253
3105	0.2085052355
3106	0.2085020036
3107	0.2084894069
3108	0.20848242
3109	0.2084736955
3110	0.2084684288
3111	0.2084533831
3112	0.2084472864
3113	0.2084407381
3114	0.2084329245
3115	0.2084279316
3116	0.2084244121
3117	0.208419033
3118	0.2084111255
3119	0.2084018064
3120	0.2083948507
3121	0.2083881287
3122	0.2083788816
3123	0.208370883
3124	0.2083628244
3125	0.2083591642
3126	0.2083550416
3127	0.2083523794
3128	0.2083477956
3129	0.2083382183
3130	0.2083266676
3131	0.2083180697
3132	0.2083139958
3133	0.2083085762
3134	0.2083053414
3135	0.2083002883
3136	0.2082896494
3137	0.2082828756
3138	0.2082809856
3139	0.2082787184
3140	0.2082668648
3141	0.2082625545
3142	0.2082600575
3143	0.2082511879
3144	0.2082489548
3145	0.2082452451
3146	0.2082394132
3147	0.2082291564
3148	0.208223131
3149	0.2082164642
3150	0.2082086493
3151	0.2081999719
3152	0.2081962795
3153	0.2081913569
3154	0.2081878694
3155	0.2081830908
3156	0.2081806065
3157	0.2081790175
3158	0.2081639648
3159	0.2081510424
3160	0.2081477944
3161	0.2081416781
3162	0.2081375058
3163	0.2081342253
3164	0.208129385
3165	0.208122688
3166	0.2081185655
3167	0.2081154875
3168	0.2081113693
3169	0.2081045381
3170	0.208098055
3171	0.2080934095
3172	0.2080894203
3173	0.2080816146
3174	0.2080750293
3175	0.2080648092
3176	0.2080544663
3177	0.2080473898
3178	0.2080409157
3179	0.2080310076
3180	0.2080069447
3181	0.2080026347
3182	0.2079979482
3183	0.2079879561
3184	0.2079854479
3185	0.2079787553
3186	0.207967685
3187	0.2079570795
3188	0.2079503697
3189	0.2079434811
3190	0.2079403953
3191	0.207932426
3192	0.2079270592
3193	0.2079195016
3194	0.2079100996
3195	0.2079038044
3196	0.2079001414
3197	0.2078943184
3198	0.207886917
3199	0.2078797556
3200	0.2078735101
3201	0.2078667554
3202	0.2078583516
3203	0.2078549318
3204	0.2078478121
3205	0.2078430912
3206	0.2078404589
3207	0.207825266
3208	0.2078207271
3209	0.2078163821
3210	0.2078065159
3211	0.2077992789
3212	0.2077925818
3213	0.2077833278
3214	0.2077749143
3215	0.2077658801
3216	0.2077603056
3217	0.2077566629
3218	0.207749467
3219	0.2077414012
3220	0.2077339123
3221	0.2077251175
3222	0.2077165908
3223	0.2077119257
3224	0.2077081216
3225	0.2077006941
3226	0.207698124
3227	0.2076960062
3228	0.2076932027
3229	0.2076848182
3230	0.2076789475
3231	0.207673054
3232	0.2076656778
3233	0.2076543291
3234	0.2076455151
3235	0.2076391777
3236	0.2076326451
3237	0.2076225512
3238	0.2076181521
3239	0.2076079964
3240	0.207603944
3241	0.2075957748
3242	0.2075869374
3243	0.2075825088
3244	0.2075780287
3245	0.2075662312
3246	0.2075559514
3247	0.2075529838
3248	0.2075466562
3249	0.2075374303
3250	0.207534306
3251	0.2075264388
3252	0.207518507
3253	0.2075104091
3254	0.2074979058
3255	0.2074918144
3256	0.2074870005
3257	0.2074805324
3258	0.2074775601
3259	0.2074690552
3260	0.2074615205
3261	0.2074502629
3262	0.2074430186
3263	0.2074387697
3264	0.2074293551
3265	0.207424754
3266	0.2074188436
3267	0.2074107225
3268	0.2074029049
3269	0.207390226
3270	0.207383823
3271	0.2073814968
3272	0.2073797419
3273	0.20737054
3274	0.207364755
3275	0.2073602461
3276	0.2073562297
3277	0.2073539382
3278	0.2073440624
3279	0.2073347924
3280	0.2073293485
3281	0.207324843
3282	0.2073225873
3283	0.2073173091
3284	0.2073130121
3285	0.2073052134
3286	0.2072960716
3287	0.2072912697
3288	0.2072813909
3289	0.2072740348
3290	0.2072646887
3291	0.2072549271
3292	0.2072504529
3293	0.2072438554
3294	0.2072335643
3295	0.2072274819
3296	0.2072250598
3297	0.2072070691
3298	0.2071989443
3299	0.2071930361
3300	0.2071843781
3301	0.2071729536
3302	0.2071679387
3303	0.2071579031
3304	0.2071504534
3305	0.2071455682
3306	0.207138082
3307	0.2071344795
3308	0.2071315403
3309	0.2071136601
3310	0.207105385
3311	0.2070963998
3312	0.2070900373
3313	0.2070816559
3314	0.2070757851
3315	0.2070686099
3316	0.2070623525
3317	0.2070535232
3318	0.2070461113
3319	0.2070416087
3320	0.2070324945
3321	0.2070288807
3322	0.2070152142
3323	0.2070080603
3324	0.2070038362
3325	0.206994714
3326	0.2069886788
3327	0.2069837022
3328	0.2069805398
3329	0.2069710589
3330	0.2069687821
3331	0.2069611864
3332	0.2069567091
3333	0.2069495778
3334	0.2069471501
3335	0.2069416336
3336	0.2069368051
3337	0.2069305619
3338	0.20692118
3339	0.2069120845
3340	0.2069090949
3341	0.2069013565
3342	0.2068997447
3343	0.2068957582
3344	0.2068903329
3345	0.2068815126
3346	0.2068751652
3347	0.20687224
3348	0.2068624931
3349	0.2068582602
3350	0.2068549597
3351	0.2068470568
3352	0.2068440513
3353	0.2068333023
3354	0.2068262672
3355	0.2068201573
3356	0.2068168742
3357	0.2068111959
3358	0.2068031396
3359	0.2067968045
3360	0.2067922229
3361	0.2067882199
3362	0.206779922
3363	0.2067673228
3364	0.2067623498
3365	0.2067556528
3366	0.2067479938
3367	0.2067444354
3368	0.2067378332
3369	0.2067322644
3370	0.2067238304
3371	0.2067133204
3372	0.2067091103
3373	0.2067009804
3374	0.206693036
3375	0.2066833127
3376	0.2066765504
3377	0.2066719632
3378	0.2066698358
3379	0.2066634466
3380	0.2066560477
3381	0.206648426
3382	0.2066417463
3383	0.2066332916
3384	0.2066236808
3385	0.2066196234
3386	0.2066118644
3387	0.2066093877
3388	0.206603664
3389	0.2065980909
3390	0.206593914
3391	0.2065896234
3392	0.2065848751
3393	0.2065799468
3394	0.2065712716
3395	0.2065674831
3396	0.2065581753
3397	0.2065558404
3398	0.2065461757
3399	0.2065355135
3400	0.2065336729
3401	0.2065286587
3402	0.2065233985
3403	0.2065205187
3404	0.2065156012
3405	0.2065042226
3406	0.2065012581
3407	0.2064978619
3408	0.2064887633
3409	0.2064840656
3410	0.2064799969
3411	0.2064696757
3412	0.206465564
3413	0.2064600393
3414	0.2064516116
3415	0.2064444413
3416	0.2064376077
3417	0.2064316184
3418	0.2064255348
3419	0.2064183858
3420	0.2064053131
3421	0.2064013118
3422	0.2063947873
3423	0.2063884112
3424	0.2063806119
3425	0.2063695947
3426	0.2063614942
3427	0.2063582504
3428	0.2063529489
3429	0.2063453949
3430	0.2063413411
3431	0.2063385554
3432	0.206330434
3433	0.2063251969
3434	0.2063192642
3435	0.2063127672
3436	0.2063081354
3437	0.206302976
3438	0.206292173
3439	0.2062897294
3440	0.206283068
3441	0.2062727159
3442	0.2062638937
3443	0.206257142
3444	0.2062516874
3445	0.206245269
3446	0.2062431554
3447	0.2062408757
3448	0.2062332339
3449	0.2062278581
3450	0.2062228765
3451	0.2062206857
3452	0.2062187964
3453	0.2062131687
3454	0.2062060051
3455	0.2062008067
3456	0.2061970308
3457	0.2061919366
3458	0.2061804538
3459	0.206176682
3460	0.2061717327
3461	0.2061652611
3462	0.2061486597
3463	0.2061401712
3464	0.2061309786
3465	0.2061266607
3466	0.2061226136
3467	0.2061175294
3468	0.2061080231
3469	0.2061022362
3470	0.2060943806
3471	0.2060896995
3472	0.2060805364
3473	0.2060766488
3474	0.2060632993
3475	0.2060557143
3476	0.2060549197
3477	0.2060455932
3478	0.2060372256
3479	0.2060281252
3480	0.2060256241
3481	0.2060223316
3482	0.2060134591
3483	0.2060060787
3484	0.2059940509
3485	0.2059891914
3486	0.2059859833
3487	0.2059821059
3488	0.2059751358
3489	0.2059691659
3490	0.2059638802
3491	0.2059592651
3492	0.2059519897
3493	0.2059447293
3494	0.205941736
3495	0.2059371655
3496	0.2059243981
3497	0.2059149081
3498	0.2059076149
3499	0.2058988605
3500	0.2058917856
3501	0.2058853724
3502	0.2058758874
3503	0.2058689201
3504	0.2058652413
3505	0.2058605976
3506	0.2058568529
3507	0.2058544201
3508	0.2058515957
3509	0.205846514
3510	0.2058416435
3511	0.20583941
3512	0.2058370752
3513	0.2058275082
3514	0.2058224573
3515	0.2058189637
3516	0.2058045583
3517	0.2057979941
3518	0.2057900044
3519	0.2057859598
3520	0.2057819279
3521	0.2057754741
3522	0.205770637
3523	0.2057666515
3524	0.205760868
3525	0.2057566393
3526	0.2057506789
3527	0.2057449917
3528	0.2057385768
3529	0.2057326512
3530	0.2057260908
3531	0.2057145445
3532	0.2057075884
3533	0.2057025713
3534	0.2056951608
3535	0.2056903684
3536	0.2056847511
3537	0.2056798138
3538	0.2056734147
3539	0.2056660469
3540	0.2056620017
3541	0.2056580348
3542	0.2056568309
3543	0.2056523129
3544	0.2056510526
3545	0.2056481853
3546	0.205639503
3547	0.2056352299
3548	0.2056327984
3549	0.2056289328
3550	0.2056225473
3551	0.2056149339
3552	0.2056092277
3553	0.2055946961
3554	0.205586395
3555	0.2055805836
3556	0.2055760128
3557	0.205566164
3558	0.2055589018
3559	0.2055545995
3560	0.205546083
3561	0.2055375477
3562	0.2055316432
3563	0.2055260111
3564	0.205524341
3565	0.2055182685
3566	0.2055142293
3567	0.2055069776
3568	0.2054966887
3569	0.2054924006
3570	0.2054826611
3571	0.2054795191
3572	0.2054758456
3573	0.205465357
3574	0.2054623231
3575	0.2054554067
3576	0.2054519034
3577	0.2054446453
3578	0.2054420581
3579	0.2054355936
3580	0.2054339142
3581	0.2054262353
3582	0.2054213411
3583	0.2054159449
3584	0.2054138809
3585	0.2054102765
3586	0.2054039179
3587	0.2054009811
3588	0.2053942261
3589	0.2053902069
3590	0.2053875249
3591	0.2053836199
3592	0.2053815749
3593	0.2053771475
3594	0.2053702835
3595	0.2053635843
3596	0.2053523154
3597	0.2053446401
3598	0.2053407469
3599	0.2053381499
3600	0.205332207
3601	0.2053212581
3602	0.2053161682
3603	0.2053089907
3604	0.20530327
3605	0.205297682
3606	0.2052914743
3607	0.2052847245
3608	0.2052826776
3609	0.2052781324
3610	0.2052742068
3611	0.2052697508
3612	0.2052665912
3613	0.2052615275
3614	0.2052546692
3615	0.2052420374
3616	0.2052405515
3617	0.2052375943
3618	0.2052290401
3619	0.2052240335
3620	0.2052210403
3621	0.2052156186
3622	0.2052137635
3623	0.2052102047
3624	0.2052039824
3625	0.2051958908
3626	0.20518578
3627	0.2051809942
3628	0.2051698806
3629	0.2051651155
3630	0.2051631144
3631	0.2051563349
3632	0.2051493746
3633	0.2051447607
3634	0.205143042
3635	0.2051406044
3636	0.2051375199
3637	0.2051352303
3638	0.2051288511
3639	0.2051220415
3640	0.2051159093
3641	0.2051099511
3642	0.2051077687
3643	0.2051039309
3644	0.2050974209
3645	0.2050858906
3646	0.2050736812
3647	0.2050710371
3648	0.2050643324
3649	0.2050605122
3650	0.2050536599
3651	0.2050499002
3652	0.2050422538
3653	0.2050356108
3654	0.205031231
3655	0.2050220907
3656	0.2050191593
3657	0.205014223
3658	0.2050093005
3659	0.2050032866
3660	0.2049982072
3661	0.2049888466
3662	0.2049836928
3663	0.2049784516
3664	0.2049676539
3665	0.2049616465
3666	0.2049503272
3667	0.204943987
3668	0.204936856
3669	0.2049352539
3670	0.2049274779
3671	0.2049260935
3672	0.2049210816
3673	0.2049187955
3674	0.2049123085
3675	0.2049061927
3676	0.2048980092
3677	0.204891425
3678	0.2048853277
3679	0.2048833903
3680	0.2048818323
3681	0.2048767724
3682	0.2048717001
3683	0.2048691478
3684	0.2048633094
3685	0.204852511
3686	0.2048496088
3687	0.2048469994
3688	0.204840276
3689	0.204835557
3690	0.2048311065
3691	0.204824423
3692	0.2048169282
3693	0.2048143229
3694	0.2048099452
3695	0.204806982
3696	0.204798625
3697	0.2047949282
3698	0.2047888958
3699	0.2047878454
3700	0.2047851029
3701	0.2047737964
3702	0.2047718156
3703	0.2047630238
3704	0.2047600051
3705	0.20475873
3706	0.2047534296
3707	0.204744626
3708	0.2047415622
3709	0.2047363792
3710	0.2047281594
3711	0.204720843
3712	0.204720109
3713	0.204718228
3714	0.204716754
3715	0.2047122215
3716	0.20470803
3717	0.2047020546
3718	0.2046952286
3719	0.2046934313
3720	0.2046919562
3721	0.2046889511
3722	0.2046788376
3723	0.20467583
3724	0.2046742638
3725	0.2046633921
3726	0.2046581935
3727	0.2046546491
3728	0.2046517344
3729	0.2046481907
3730	0.204646235
3731	0.2046412046
3732	0.2046399324
3733	0.2046294126
3734	0.2046232601
3735	0.2046159883
3736	0.2046101046
3737	0.2046017038
3738	0.2045973825
3739	0.2045901215
3740	0.204586598
3741	0.2045794648
3742	0.2045720101
3743	0.204567923
3744	0.2045606189
3745	0.2045528381
3746	0.2045472676
3747	0.2045389759
3748	0.2045373206
3749	0.2045290513
3750	0.2045214281
3751	0.2045125136
3752	0.2045064663
3753	0.2045029784
3754	0.2045011132
3755	0.2044973882
3756	0.2044943915
3757	0.2044849643
3758	0.2044768116
3759	0.204474477
3760	0.2044713313
3761	0.2044654829
3762	0.2044632752
3763	0.2044517609
3764	0.2044470886
3765	0.2044394388
3766	0.2044366949
3767	0.2044326326
3768	0.2044282908
3769	0.2044237689
3770	0.2044192041
3771	0.20441273
3772	0.2044032948
3773	0.204399075
3774	0.2043947839
3775	0.2043883424
3776	0.204386968
3777	0.2043834282
3778	0.204380989
3779	0.2043756796
3780	0.2043702052
3781	0.2043683951
3782	0.2043666102
3783	0.2043647338
3784	0.2043587477
3785	0.2043532544
3786	0.204346133
3787	0.2043436061
3788	0.2043320808
3789	0.2043290526
3790	0.2043253531
3791	0.2043184032
3792	0.2043103724
3793	0.2043044497
3794	0.2042983038
3795	0.204296233
3796	0.2042890927
3797	0.2042850122
3798	0.2042777484
3799	0.2042759257
3800	0.2042712795
3801	0.2042627835
3802	0.2042556124
3803	0.2042513822
3804	0.2042462374
3805	0.204238352
3806	0.2042362885
3807	0.2042270928
3808	0.2042224982
3809	0.2042183175
3810	0.2042169216
3811	0.2042037043
3812	0.2041998129
3813	0.2041945817
3814	0.2041900389
3815	0.2041881749
3816	0.2041856064
3817	0.2041744238
3818	0.2041678938
3819	0.2041629661
3820	0.2041609701
3821	0.2041568012
3822	0.2041535219
3823	0.2041474055
3824	0.2041404288
3825	0.204136917
3826	0.204131846
3827	0.2041273164
3828	0.2041241733
3829	0.2041212116
3830	0.2041146329
3831	0.2041107146
3832	0.2041043597
3833	0.2040972043
3834	0.2040907339
3835	0.2040868959
3836	0.2040769051
3837	0.204071142
3838	0.2040640821
3839	0.2040629299
3840	0.2040615137
3841	0.2040538264
3842	0.2040524112
3843	0.2040486859
3844	0.2040433822
3845	0.2040376399
3846	0.2040305625
3847	0.2040261039
3848	0.2040154552
3849	0.2040090426
3850	0.2040061471
3851	0.2039980758
3852	0.2039933697
3853	0.203990942
3854	0.2039878146
3855	0.2039830468
3856	0.2039804143
3857	0.203971053
3858	0.203961596
3859	0.2039586462
3860	0.2039569783
3861	0.2039485062
3862	0.20393827
3863	0.203936852
3864	0.2039343404
3865	0.2039281107
3866	0.2039255976
3867	0.2039207141
3868	0.2039129759
3869	0.203907594
3870	0.2038995776
3871	0.2038849563
3872	0.2038813927
3873	0.2038761158
3874	0.2038717428
3875	0.2038667275
3876	0.2038652134
3877	0.2038585763
3878	0.2038522518
3879	0.2038400135
3880	0.2038338735
3881	0.2038289408
3882	0.2038258894
3883	0.2038204892
3884	0.2038172629
3885	0.2038139404
3886	0.2038094868
3887	0.203805893
3888	0.2038017614
3889	0.2037879403
3890	0.2037818071
3891	0.203775529
3892	0.2037705666
3893	0.203764305
3894	0.2037552493
3895	0.2037538559
3896	0.2037517798
3897	0.2037451852
3898	0.2037416047
3899	0.2037346276
3900	0.2037314476
3901	0.2037168577
3902	0.2037099667
3903	0.2036929561
3904	0.2036854182
3905	0.2036801083
3906	0.2036756691
3907	0.2036708215
3908	0.2036637348
3909	0.2036571914
3910	0.2036549964
3911	0.2036451895
3912	0.2036400389
3913	0.2036322537
3914	0.2036269571
3915	0.2036215183
3916	0.2036146741
3917	0.2036134587
3918	0.2036062055
3919	0.2036025338
3920	0.203594628
3921	0.203589342
3922	0.2035846045
3923	0.2035780312
3924	0.2035713996
3925	0.2035650398
3926	0.203563803
3927	0.2035542089
3928	0.2035520695
3929	0.2035456451
3930	0.2035407112
3931	0.2035345232
3932	0.2035295141
3933	0.2035224386
3934	0.2035193723
3935	0.2035096061
3936	0.2035030617
3937	0.2034957202
3938	0.2034898938
3939	0.2034879108
3940	0.2034854674
3941	0.2034829858
3942	0.2034761702
3943	0.2034722351
3944	0.203464742
3945	0.2034585996
3946	0.2034549356
3947	0.2034480651
3948	0.2034335443
3949	0.2034251267
3950	0.2034202971
3951	0.2034127472
3952	0.2034114736
3953	0.2034076082
3954	0.2033929309
3955	0.2033872312
3956	0.2033805701
3957	0.2033792127
3958	0.2033717095
3959	0.2033658525
3960	0.2033512261
3961	0.2033463181
3962	0.2033401421
3963	0.2033352121
3964	0.2033321575
3965	0.2033291037
3966	0.2033239757
3967	0.203321584
3968	0.2033180165
3969	0.2033120916
3970	0.2033060416
3971	0.2033037754
3972	0.2032961663
3973	0.2032902351
3974	0.2032853794
3975	0.2032764985
3976	0.2032711137
3977	0.2032641044
3978	0.2032603377
3979	0.2032506911
3980	0.2032461629
3981	0.2032416112
3982	0.2032398074
3983	0.2032349538
3984	0.2032298085
3985	0.2032261847
3986	0.2032186268
3987	0.2032150063
3988	0.2032125605
3989	0.2032067871
3990	0.2032001304
3991	0.2031976829
3992	0.2031929299
3993	0.2031900445
3994	0.2031823806
3995	0.2031792723
3996	0.2031772889
3997	0.2031693006
3998	0.2031669937
3999	0.2031534793
4000	0.2031423457
4001	0.2031373865
4002	0.2031241883
4003	0.2031207329
4004	0.2031153564
4005	0.203106615
4006	0.2031050286
4007	0.2030985464
4008	0.2030909916
4009	0.2030823836
4010	0.2030766871
4011	0.2030740196
4012	0.2030631705
4013	0.2030550645
4014	0.2030505664
4015	0.2030457123
4016	0.2030407403
4017	0.2030342113
4018	0.2030321714
4019	0.2030282421
4020	0.20302112
4021	0.203015666
4022	0.203008366
4023	0.202997365
4024	0.2029924442
4025	0.202987166
4026	0.2029776826
4027	0.2029756393
4028	0.2029666951
4029	0.2029599922
4030	0.2029520314
4031	0.2029438842
4032	0.202942375
4033	0.202938224
4034	0.2029332585
4035	0.2029286376
4036	0.2029235465
4037	0.2029169508
4038	0.2029132295
4039	0.2029078229
4040	0.2028993607
4041	0.2028929814
4042	0.2028887992
4043	0.2028857734
4044	0.2028808743
4045	0.2028750259
4046	0.2028691125
4047	0.2028678488
4048	0.2028626657
4049	0.2028567009
4050	0.2028518452
4051	0.2028452125
4052	0.2028372813
4053	0.2028304016
4054	0.2028251559
4055	0.2028180659
4056	0.2028110226
4057	0.2028080081
4058	0.2028033951
4059	0.2027952792
4060	0.20279033
4061	0.2027781995
4062	0.2027749618
4063	0.2027674624
4064	0.2027636448
4065	0.2027525194
4066	0.2027475528
4067	0.2027394499
4068	0.2027347546
4069	0.2027261042
4070	0.202719765
4071	0.2027118073
4072	0.2027051449
4073	0.2027021676
4074	0.2026916215
4075	0.2026871946
4076	0.2026781026
4077	0.2026727909
4078	0.2026699551
4079	0.2026639943
4080	0.2026544152
4081	0.2026503355
4082	0.2026460834
4083	0.2026395203
4084	0.2026367246
4085	0.2026301652
4086	0.2026256504
4087	0.2026191612
4088	0.2026153709
4089	0.202609508
4090	0.2026016846
4091	0.2025987146
4092	0.2025945887
4093	0.2025929865
4094	0.2025849785
4095	0.2025783525
4096	0.2025722992
4097	0.2025648489
4098	0.2025568786
4099	0.2025530697
4100	0.2025485617
4101	0.2025468639
4102	0.2025440022
4103	0.2025405317
4104	0.2025355761
4105	0.202533994
4106	0.2025311266
4107	0.2025294697
4108	0.2025230345
4109	0.2025215761
4110	0.2025180667
4111	0.2025141373
4112	0.202507384
4113	0.2025003354
4114	0.2024935548
4115	0.2024892978
4116	0.2024876224
4117	0.2024812706
4118	0.2024799369
4119	0.2024741245
4120	0.2024648137
4121	0.2024601491
4122	0.2024514208
4123	0.2024454731
4124	0.2024427431
4125	0.2024363728
4126	0.202433615
4127	0.2024286472
4128	0.2024228365
4129	0.2024166934
4130	0.2024076195
4131	0.2024054181
4132	0.2023964937
4133	0.2023938343
4134	0.2023877529
4135	0.2023821308
4136	0.2023797884
4137	0.2023742547
4138	0.202364319
4139	0.2023599108
4140	0.2023569837
4141	0.2023508157
4142	0.2023467872
4143	0.2023418079
4144	0.2023346039
4145	0.2023330563
4146	0.2023298765
4147	0.2023265277
4148	0.2023190563
4149	0.20231105
4150	0.2023076864
4151	0.2023001318
4152	0.2022944562
4153	0.2022908714
4154	0.2022875277
4155	0.2022799175
4156	0.2022757094
4157	0.2022717854
4158	0.2022650286
4159	0.2022580715
4160	0.2022543292
4161	0.2022463139
4162	0.2022453598
4163	0.2022389718
4164	0.2022359939
4165	0.2022333739
4166	0.2022295817
4167	0.2022270056
4168	0.2022238829
4169	0.2022172653
4170	0.202212417
4171	0.2022094032
4172	0.2022030874
4173	0.202198842
4174	0.2021935646
4175	0.2021875383
4176	0.2021837782
4177	0.2021812973
4178	0.2021737082
4179	0.2021716308
4180	0.2021670094
4181	0.2021650552
4182	0.2021605665
4183	0.2021529764
4184	0.2021460698
4185	0.2021361016
4186	0.2021302076
4187	0.2021251198
4188	0.2021146383
4189	0.2021098629
4190	0.2021062407
4191	0.2021026342
4192	0.2020975784
4193	0.2020921581
4194	0.2020858144
4195	0.2020810431
4196	0.2020789269
4197	0.2020707083
4198	0.2020683784
4199	0.2020637775
4200	0.202061669
4201	0.2020581062
4202	0.2020519663
4203	0.2020493938
4204	0.2020435726
4205	0.2020431685
4206	0.2020333376
4207	0.2020307277
4208	0.202025581
4209	0.2020187958
4210	0.2020129243
4211	0.202008729
4212	0.2020070027
4213	0.2020046778
4214	0.2020005353
4215	0.2019928854
4216	0.2019874349
4217	0.2019811703
4218	0.2019766035
4219	0.2019717751
4220	0.2019692337
4221	0.2019548338
4222	0.2019524475
4223	0.2019498826
4224	0.2019471787
4225	0.2019404916
4226	0.2019367835
4227	0.2019245527
4228	0.2019208752
4229	0.2019165445
4230	0.2019129012
4231	0.2019025986
4232	0.2018936749
4233	0.2018911847
4234	0.2018857357
4235	0.20188363
4236	0.2018770192
4237	0.2018710963
4238	0.2018692474
4239	0.2018652683
4240	0.2018619805
4241	0.201856998
4242	0.2018537172
4243	0.2018467302
4244	0.2018405097
4245	0.2018327581
4246	0.2018264941
4247	0.2018202896
4248	0.2018163425
4249	0.2018103895
4250	0.2018066266
4251	0.2018023265
4252	0.2017970383
4253	0.201794183
4254	0.2017885921
4255	0.201783772
4256	0.2017797322
4257	0.2017768989
4258	0.2017733229
4259	0.2017618189
4260	0.2017593762
4261	0.2017533335
4262	0.2017478669
4263	0.2017413739
4264	0.2017358284
4265	0.2017296791
4266	0.2017243999
4267	0.2017227335
4268	0.2017182002
4269	0.20170891
4270	0.2017006893
4271	0.2016947062
4272	0.2016884018
4273	0.2016853615
4274	0.2016788075
4275	0.2016695207
4276	0.2016653697
4277	0.2016610894
4278	0.2016551072
4279	0.2016518276
4280	0.2016451773
4281	0.2016445073
4282	0.2016394269
4283	0.2016342504
4284	0.201627893
4285	0.2016228285
4286	0.2016159292
4287	0.2016129566
4288	0.2016102832
4289	0.2016010087
4290	0.2015959751
4291	0.2015945272
4292	0.2015879459
4293	0.2015823039
4294	0.2015800524
4295	0.2015793409
4296	0.2015754977
4297	0.2015723768
4298	0.201561034
4299	0.2015550124
4300	0.2015494077
4301	0.2015445187
4302	0.2015402889
4303	0.201534904
4304	0.2015315563
4305	0.2015278555
4306	0.2015231055
4307	0.2015204399
4308	0.2015096664
4309	0.201508472
4310	0.2014949236
4311	0.2014870667
4312	0.2014804968
4313	0.201474147
4314	0.2014669038
4315	0.2014652086
4316	0.2014594399
4317	0.2014511502
4318	0.201448746
4319	0.2014415088
4320	0.2014371317
4321	0.2014359258
4322	0.201430946
4323	0.2014256655
4324	0.2014224551
4325	0.2014213131
4326	0.2014184209
4327	0.2014102054
4328	0.2014082545
4329	0.2014065015
4330	0.2013953107
4331	0.2013937097
4332	0.2013876007
4333	0.2013790675
4334	0.2013714763
4335	0.2013680134
4336	0.2013648141
4337	0.2013552317
4338	0.2013491769
4339	0.2013473767
4340	0.2013388656
